Artist and Title,Daily Streams,Streams,acousticness,analysis_url,artist_name,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,song_name,speechiness,tempo,time_signature,track_href,type,uri,valence
"['FISHER', 'Atmosphere']","255,953","157,726,023",0.00623,https://api.spotify.com/v1/audio-analysis/63HwAAXuSV2tzIUPoHOwZa,fisher,0.762,182857.0,0.895,63HwAAXuSV2tzIUPoHOwZa,0.142,8.0,0.204,-4.562,1.0,73.0,atmosphere,0.0734,125.985,4.0,https://api.spotify.com/v1/tracks/63HwAAXuSV2tzIUPoHOwZa,audio_features,spotify:track:63HwAAXuSV2tzIUPoHOwZa,0.757
"['Victor Thompson', 'THIS YEAR (Blessings)']","122,637","157,488,461",0.771,https://api.spotify.com/v1/audio-analysis/3ibXZkzvCPZ6lWbfubSolQ,victor thompson,0.571,126207.0,0.348,3ibXZkzvCPZ6lWbfubSolQ,0.000125,9.0,0.325,-9.391,0.0,64.0,this year (blessings),0.0854,66.337,5.0,https://api.spotify.com/v1/tracks/3ibXZkzvCPZ6lWbfubSolQ,audio_features,spotify:track:3ibXZkzvCPZ6lWbfubSolQ,0.349
"['Junior H', 'PIÉNSALO']","1,042,568","157,428,282",0.452,https://api.spotify.com/v1/audio-analysis/4ZOkfHC38nxSeSqzGE5HFr,junior h,0.716,240669.0,0.536,4ZOkfHC38nxSeSqzGE5HFr,0.0,2.0,0.208,-7.798,0.0,84.0,piénsalo,0.0328,97.541,3.0,https://api.spotify.com/v1/tracks/4ZOkfHC38nxSeSqzGE5HFr,audio_features,spotify:track:4ZOkfHC38nxSeSqzGE5HFr,0.359
"['Tiago PZK', 'Me Enteré']","55,506","157,408,275",0.121,https://api.spotify.com/v1/audio-analysis/5FWQLEX0lavdxiWGBNkBQ4,tiago pzk,0.595,182076.0,0.675,5FWQLEX0lavdxiWGBNkBQ4,1.24e-06,8.0,0.314,-3.814,1.0,64.0,me enteré,0.108,140.978,3.0,https://api.spotify.com/v1/tracks/5FWQLEX0lavdxiWGBNkBQ4,audio_features,spotify:track:5FWQLEX0lavdxiWGBNkBQ4,0.612
"['Zara Larsson', 'On My Love']","94,540","157,108,927",0.0745,https://api.spotify.com/v1/audio-analysis/0dxp7DyPJEo6JhtnjUtBnN,zara larsson,0.495,222912.0,0.691,0dxp7DyPJEo6JhtnjUtBnN,0.0033,10.0,0.0881,-4.989,0.0,65.0,on my love,0.0447,123.051,4.0,https://api.spotify.com/v1/tracks/0dxp7DyPJEo6JhtnjUtBnN,audio_features,spotify:track:0dxp7DyPJEo6JhtnjUtBnN,0.299
"['YOASOBI', '祝福']","98,451","157,037,703",0.0142,https://api.spotify.com/v1/audio-analysis/1VoTe7qVyqyMNLgZpQeugO,yoasobi,0.543,192400.0,0.965,1VoTe7qVyqyMNLgZpQeugO,5.83e-05,4.0,0.366,-2.727,0.0,64.0,祝福,0.0905,170.051,4.0,https://api.spotify.com/v1/tracks/1VoTe7qVyqyMNLgZpQeugO,audio_features,spotify:track:1VoTe7qVyqyMNLgZpQeugO,0.646
"['Jessie Murph', 'Pray']","90,330","156,933,388",0.726,https://api.spotify.com/v1/audio-analysis/7MOCaEUbfGyq1K96umNVwJ,jessie murph,0.588,146267.0,0.39,7MOCaEUbfGyq1K96umNVwJ,1.26e-05,8.0,0.0965,-7.753,1.0,66.0,pray,0.0578,96.571,4.0,https://api.spotify.com/v1/tracks/7MOCaEUbfGyq1K96umNVwJ,audio_features,spotify:track:7MOCaEUbfGyq1K96umNVwJ,0.206
"['Kali Uchis', 'I Wish you Roses']","103,366","156,788,569",0.174,https://api.spotify.com/v1/audio-analysis/35SbrfbaSpGUBX7e5BPega,kali uchis,0.469,219955.0,0.648,35SbrfbaSpGUBX7e5BPega,0.000905,10.0,0.179,-8.306,0.0,67.0,i wish you roses,0.0522,71.032,4.0,https://api.spotify.com/v1/tracks/35SbrfbaSpGUBX7e5BPega,audio_features,spotify:track:35SbrfbaSpGUBX7e5BPega,0.279
"['Drake', 'You Broke My Heart']","175,661","156,759,226",0.203,https://api.spotify.com/v1/audio-analysis/5Se32hEA9raeboZerywxka,drake,0.465,230709.0,0.7,5Se32hEA9raeboZerywxka,0.0,10.0,0.299,-5.163,0.0,71.0,you broke my heart,0.0893,120.854,4.0,https://api.spotify.com/v1/tracks/5Se32hEA9raeboZerywxka,audio_features,spotify:track:5Se32hEA9raeboZerywxka,0.276
"['Bizarrap', 'Arcángel: Bzrp Music Sessions, Vol. 54']","45,129","156,628,459",0.0923,https://api.spotify.com/v1/audio-analysis/7cQ0LAxT5HHCLGbxcjaxac,bizarrap,0.717,223019.0,0.708,7cQ0LAxT5HHCLGbxcjaxac,0.0,11.0,0.167,-5.686,0.0,63.0,"arcángel: bzrp music sessions, vol. 54",0.3,123.898,4.0,https://api.spotify.com/v1/tracks/7cQ0LAxT5HHCLGbxcjaxac,audio_features,spotify:track:7cQ0LAxT5HHCLGbxcjaxac,0.514
"['Luan Pereira', 'MOLETOM']","124,556","156,625,874",0.168,https://api.spotify.com/v1/audio-analysis/5XHlXhyvkzl9rEJxKZKQlH,luan pereira,0.655,207344.0,0.853,5XHlXhyvkzl9rEJxKZKQlH,0.0,8.0,0.38,-4.43,1.0,66.0,moletom,0.0808,139.948,4.0,https://api.spotify.com/v1/tracks/5XHlXhyvkzl9rEJxKZKQlH,audio_features,spotify:track:5XHlXhyvkzl9rEJxKZKQlH,0.709
"['Iniko', 'Jericho']","108,475","156,405,347",0.528,https://api.spotify.com/v1/audio-analysis/4ztdjZ2t7BVo5DLIFQBdJh,iniko,0.721,158133.0,0.541,4ztdjZ2t7BVo5DLIFQBdJh,0.0,2.0,0.13,-8.924,0.0,67.0,jericho,0.12,153.919,4.0,https://api.spotify.com/v1/tracks/4ztdjZ2t7BVo5DLIFQBdJh,audio_features,spotify:track:4ztdjZ2t7BVo5DLIFQBdJh,0.616
"['Juanes', 'Me Enamora']","101,831","155,776,094",0.0175,https://api.spotify.com/v1/audio-analysis/5BY0p2EH4EznNZ0MFD9mjt,juanes,0.676,192613.0,0.839,5BY0p2EH4EznNZ0MFD9mjt,0.0,4.0,0.0885,-3.922,0.0,68.0,me enamora,0.033,94.013,4.0,https://api.spotify.com/v1/tracks/5BY0p2EH4EznNZ0MFD9mjt,audio_features,spotify:track:5BY0p2EH4EznNZ0MFD9mjt,0.891
"['Käärijä', 'Cha Cha Cha']","61,196","155,757,076",0.00207,https://api.spotify.com/v1/audio-analysis/5RX8T3EoTuXcybAxe6oPAw,käärijä,0.718,175161.0,0.791,5RX8T3EoTuXcybAxe6oPAw,0.00292,2.0,0.111,-5.572,1.0,62.0,cha cha cha,0.0447,155.082,4.0,https://api.spotify.com/v1/tracks/5RX8T3EoTuXcybAxe6oPAw,audio_features,spotify:track:5RX8T3EoTuXcybAxe6oPAw,0.743
"['Taylor Swift', ""New Romantics (Taylor's Version)""]","161,862","155,673,881",0.00516,https://api.spotify.com/v1/audio-analysis/2vPMoMDXxu9uX1igWZmXSG,taylor swift,0.653,230178.0,0.848,2vPMoMDXxu9uX1igWZmXSG,4.24e-06,5.0,0.0798,-5.936,1.0,70.0,new romantics (taylor's version),0.0583,122.017,4.0,https://api.spotify.com/v1/tracks/2vPMoMDXxu9uX1igWZmXSG,audio_features,spotify:track:2vPMoMDXxu9uX1igWZmXSG,0.724
"['Stephen Sanchez', 'High']","134,745","155,588,355",0.0876,https://api.spotify.com/v1/audio-analysis/5hlPrSCx9BvnQ3rCTkblMZ,stephen sanchez,0.432,161568.0,0.714,5hlPrSCx9BvnQ3rCTkblMZ,0.000788,6.0,0.27,-7.933,0.0,72.0,high,0.0384,176.009,4.0,https://api.spotify.com/v1/tracks/5hlPrSCx9BvnQ3rCTkblMZ,audio_features,spotify:track:5hlPrSCx9BvnQ3rCTkblMZ,0.322
"['Cris Mj', 'Diabólica']","238,687","155,584,280",0.0661,https://api.spotify.com/v1/audio-analysis/4IJWhehNLXru5WfS71EWSx,cris mj,0.725,192000.0,0.671,4IJWhehNLXru5WfS71EWSx,9.08e-05,4.0,0.36,-6.409,0.0,72.0,diabólica,0.0557,96.974,4.0,https://api.spotify.com/v1/tracks/4IJWhehNLXru5WfS71EWSx,audio_features,spotify:track:4IJWhehNLXru5WfS71EWSx,0.353
"['Sam Smith', ""I'm Not Here To Make Friends""]","40,057","155,560,857",0.178,https://api.spotify.com/v1/audio-analysis/3i0FkJYlU4MFfYkjFHXXAM,sam smith,0.697,229605.0,0.899,3i0FkJYlU4MFfYkjFHXXAM,1.02e-05,0.0,0.418,-4.451,1.0,62.0,i'm not here to make friends,0.0669,114.939,4.0,https://api.spotify.com/v1/tracks/3i0FkJYlU4MFfYkjFHXXAM,audio_features,spotify:track:3i0FkJYlU4MFfYkjFHXXAM,0.833
"['Arcángel', 'ALV']","173,943","155,325,788",0.299,https://api.spotify.com/v1/audio-analysis/32hCeeK3ayPux4UauNPsgA,arcángel,0.6,224286.0,0.831,32hCeeK3ayPux4UauNPsgA,0.0,5.0,0.234,-3.858,1.0,72.0,alv,0.0476,178.245,4.0,https://api.spotify.com/v1/tracks/32hCeeK3ayPux4UauNPsgA,audio_features,spotify:track:32hCeeK3ayPux4UauNPsgA,0.652
"['KAROL G', 'MAÑANA SERÁ BONITO']","99,750","154,808,857",0.484,https://api.spotify.com/v1/audio-analysis/4bycD60yZgR6anIBtmU8UH,karol g,0.77,210987.0,0.718,4bycD60yZgR6anIBtmU8UH,3.41e-05,8.0,0.326,-4.559,0.0,68.0,mañana será bonito,0.093,92.029,4.0,https://api.spotify.com/v1/tracks/4bycD60yZgR6anIBtmU8UH,audio_features,spotify:track:4bycD60yZgR6anIBtmU8UH,0.259
"['Gusttavo Lima', 'Saudade da Minha Vida']","45,360","154,413,630",0.108,https://api.spotify.com/v1/audio-analysis/51FFbyL0PjkYtjXJQP0JoP,gusttavo lima,0.509,194850.0,0.935,51FFbyL0PjkYtjXJQP0JoP,0.0,8.0,0.907,-3.627,1.0,62.0,saudade da minha vida,0.0709,158.927,4.0,https://api.spotify.com/v1/tracks/51FFbyL0PjkYtjXJQP0JoP,audio_features,spotify:track:51FFbyL0PjkYtjXJQP0JoP,0.769
"['Ana Castela', 'Fronteira']","182,637","154,061,247",0.691,https://api.spotify.com/v1/audio-analysis/2IvsDK2p7Kq3aDrVtESDIg,ana castela,0.703,166189.0,0.664,2IvsDK2p7Kq3aDrVtESDIg,0.0,5.0,0.356,-4.42,1.0,67.0,fronteira,0.0283,104.065,4.0,https://api.spotify.com/v1/tracks/2IvsDK2p7Kq3aDrVtESDIg,audio_features,spotify:track:2IvsDK2p7Kq3aDrVtESDIg,0.432
"['Aan Story', 'Trauma']","127,147","153,689,633",0.83,https://api.spotify.com/v1/audio-analysis/6SITe0StjnWHjyNOVzyJTX,aan story,0.643,218073.0,0.509,6SITe0StjnWHjyNOVzyJTX,0.0,4.0,0.0812,-7.405,1.0,66.0,trauma,0.0329,115.997,4.0,https://api.spotify.com/v1/tracks/6SITe0StjnWHjyNOVzyJTX,audio_features,spotify:track:6SITe0StjnWHjyNOVzyJTX,0.401
"['NF', 'HAPPY']","130,796","153,661,315",0.306,https://api.spotify.com/v1/audio-analysis/3ZEno9fORwMA1HPecdLi0R,nf,0.732,242691.0,0.855,3ZEno9fORwMA1HPecdLi0R,0.0,7.0,0.12,-4.064,1.0,70.0,happy,0.0415,106.004,4.0,https://api.spotify.com/v1/tracks/3ZEno9fORwMA1HPecdLi0R,audio_features,spotify:track:3ZEno9fORwMA1HPecdLi0R,0.221
"['Dygta', 'Tapi Tahukah Kamu?']","178,297","153,410,626",0.731,https://api.spotify.com/v1/audio-analysis/4ePs7pCU6Jc82Vp8xwVo6g,dygta,0.512,251600.0,0.465,4ePs7pCU6Jc82Vp8xwVo6g,0.000296,1.0,0.104,-7.516,1.0,62.0,tapi tahukah kamu?,0.0249,143.926,4.0,https://api.spotify.com/v1/tracks/4ePs7pCU6Jc82Vp8xwVo6g,audio_features,spotify:track:4ePs7pCU6Jc82Vp8xwVo6g,0.295
"['Odetari', 'HYPNOTIC DATA']","201,141","152,684,286",0.0198,https://api.spotify.com/v1/audio-analysis/1Ll2L0m2QznnoJI9xRN5MP,odetari,0.774,128738.0,0.615,1Ll2L0m2QznnoJI9xRN5MP,0.738,11.0,0.114,-6.349,0.0,70.0,hypnotic data,0.0603,135.91,4.0,https://api.spotify.com/v1/tracks/1Ll2L0m2QznnoJI9xRN5MP,audio_features,spotify:track:1Ll2L0m2QznnoJI9xRN5MP,0.246
"['Alta Consigna', 'Culpable Tú']","142,398","152,590,636",0.652,https://api.spotify.com/v1/audio-analysis/2KGzDt4jfP39i8INV4rpdO,alta consigna,0.543,231760.0,0.358,2KGzDt4jfP39i8INV4rpdO,1.28e-05,11.0,0.145,-7.518,0.0,67.0,culpable tú,0.028,134.986,4.0,https://api.spotify.com/v1/tracks/2KGzDt4jfP39i8INV4rpdO,audio_features,spotify:track:2KGzDt4jfP39i8INV4rpdO,0.616
"['Duelo', 'Malabares']","113,070","152,459,373",0.116,https://api.spotify.com/v1/audio-analysis/3pEZ2qP6CZzoE7htp2ZZBe,duelo,0.814,211187.0,0.727,3pEZ2qP6CZzoE7htp2ZZBe,0.0,10.0,0.177,-6.436,1.0,66.0,malabares,0.0372,122.973,4.0,https://api.spotify.com/v1/tracks/3pEZ2qP6CZzoE7htp2ZZBe,audio_features,spotify:track:3pEZ2qP6CZzoE7htp2ZZBe,0.521
"['Rauw Alejandro', 'RON COLA']","59,462","152,359,385",0.417,https://api.spotify.com/v1/audio-analysis/5S8i9p2xS8M8pFqfZMbMzI,rauw alejandro,0.739,186723.0,0.682,5S8i9p2xS8M8pFqfZMbMzI,3.95e-05,9.0,0.105,-5.121,0.0,63.0,ron cola,0.0972,94.048,4.0,https://api.spotify.com/v1/tracks/5S8i9p2xS8M8pFqfZMbMzI,audio_features,spotify:track:5S8i9p2xS8M8pFqfZMbMzI,0.476
"['Nicki Nicole', '8 AM']","73,027","152,224,289",0.301,https://api.spotify.com/v1/audio-analysis/5UcWUgWfR2Ir0EXSb1EpoM,nicki nicole,0.678,147603.0,0.44,5UcWUgWfR2Ir0EXSb1EpoM,1.78e-06,11.0,0.113,-7.57,0.0,64.0,8 am,0.281,94.033,4.0,https://api.spotify.com/v1/tracks/5UcWUgWfR2Ir0EXSb1EpoM,audio_features,spotify:track:5UcWUgWfR2Ir0EXSb1EpoM,0.314
"['Henrique & Juliano', 'Devia Ser Proibido']","175,535","152,139,496",0.112,https://api.spotify.com/v1/audio-analysis/0QcKkN8b4iVkmVsbaze8OS,henrique & juliano,0.477,173968.0,0.922,0QcKkN8b4iVkmVsbaze8OS,0.0,1.0,0.371,-3.394,1.0,70.0,devia ser proibido,0.0606,101.571,4.0,https://api.spotify.com/v1/tracks/0QcKkN8b4iVkmVsbaze8OS,audio_features,spotify:track:0QcKkN8b4iVkmVsbaze8OS,0.521
"['Måneskin', 'HONEY (ARE U COMING?)']","133,751","151,957,902",0.00196,https://api.spotify.com/v1/audio-analysis/5UHHuxxYFnuE5KBbpl4Hzu,måneskin,0.476,167277.0,0.94,5UHHuxxYFnuE5KBbpl4Hzu,1.45e-06,7.0,0.141,-2.349,0.0,66.0,honey (are u coming?),0.0806,139.987,4.0,https://api.spotify.com/v1/tracks/5UHHuxxYFnuE5KBbpl4Hzu,audio_features,spotify:track:5UHHuxxYFnuE5KBbpl4Hzu,0.372
"['Atif Aslam', 'Main Rang Sharbaton Ka']","269,210","151,907,117",0.693,https://api.spotify.com/v1/audio-analysis/2IEhtVeM9TVql8fZdKdlo9,atif aslam,0.631,263152.0,0.631,2IEhtVeM9TVql8fZdKdlo9,0.0,6.0,0.133,-6.934,1.0,69.0,main rang sharbaton ka,0.0307,89.975,4.0,https://api.spotify.com/v1/tracks/2IEhtVeM9TVql8fZdKdlo9,audio_features,spotify:track:2IEhtVeM9TVql8fZdKdlo9,0.697
"['Kany García', 'La Siguiente']","151,701","151,846,879",0.471,https://api.spotify.com/v1/audio-analysis/6lPWLimbdg7Wbf9ncCVE8O,kany garcía,0.715,202176.0,0.612,6lPWLimbdg7Wbf9ncCVE8O,0.0,4.0,0.0838,-4.32,1.0,66.0,la siguiente,0.0344,93.869,3.0,https://api.spotify.com/v1/tracks/6lPWLimbdg7Wbf9ncCVE8O,audio_features,spotify:track:6lPWLimbdg7Wbf9ncCVE8O,0.602
"['Semicenk', 'Pişman Değilim']","74,367","151,429,604",0.29,https://api.spotify.com/v1/audio-analysis/4Sdj67b8WF9PhAXh4tvBi6,semicenk,0.748,142056.0,0.725,4Sdj67b8WF9PhAXh4tvBi6,0.0,10.0,0.182,-6.758,0.0,64.0,pişman değilim,0.097,97.998,4.0,https://api.spotify.com/v1/tracks/4Sdj67b8WF9PhAXh4tvBi6,audio_features,spotify:track:4Sdj67b8WF9PhAXh4tvBi6,0.572
"['Young Miko', 'wiggy']","51,260","151,016,010",0.0405,https://api.spotify.com/v1/audio-analysis/4xU4XeklG562EnanWzpY3A,young miko,0.85,146559.0,0.788,4xU4XeklG562EnanWzpY3A,0.0,4.0,0.0829,-5.137,1.0,61.0,wiggy,0.288,93.004,4.0,https://api.spotify.com/v1/tracks/4xU4XeklG562EnanWzpY3A,audio_features,spotify:track:4xU4XeklG562EnanWzpY3A,0.717
"['NXVAMANE', 'FRESH']","144,138","150,978,172",0.0131,https://api.spotify.com/v1/audio-analysis/4hcnbu7PdISGGj82ZuDpFQ,nxvamane,0.952,68688.0,0.988,4hcnbu7PdISGGj82ZuDpFQ,1.24e-05,11.0,0.235,0.326,0.0,70.0,fresh,0.228,130.24,4.0,https://api.spotify.com/v1/tracks/4hcnbu7PdISGGj82ZuDpFQ,audio_features,spotify:track:4hcnbu7PdISGGj82ZuDpFQ,0.942
"['Post Malone', 'Overdrive']","77,617","150,845,188",0.000374,https://api.spotify.com/v1/audio-analysis/3t0ic4mkhvhamrKDkulB8v,post malone,0.555,147680.0,0.729,3t0ic4mkhvhamrKDkulB8v,0.000139,1.0,0.347,-5.062,1.0,60.0,overdrive,0.0443,139.864,4.0,https://api.spotify.com/v1/tracks/3t0ic4mkhvhamrKDkulB8v,audio_features,spotify:track:3t0ic4mkhvhamrKDkulB8v,0.482
"['rhodessa', 'Kisame']","198,547","150,262,529",0.954,https://api.spotify.com/v1/audio-analysis/4XSIv5hJzP6kEQqsLli1eE,rhodessa,0.578,212608.0,0.305,4XSIv5hJzP6kEQqsLli1eE,0.0578,0.0,0.23,-9.798,0.0,70.0,kisame,0.0258,99.914,4.0,https://api.spotify.com/v1/tracks/4XSIv5hJzP6kEQqsLli1eE,audio_features,spotify:track:4XSIv5hJzP6kEQqsLli1eE,0.197
"['Bizarrap', 'No soy Eterno']","276,705","150,087,339",0.343,https://api.spotify.com/v1/audio-analysis/0aPs3kmiqmt9QG7gWXdefA,bizarrap,0.549,151469.0,0.484,0aPs3kmiqmt9QG7gWXdefA,0.000161,0.0,0.342,-8.136,1.0,74.0,no soy eterno,0.324,123.372,4.0,https://api.spotify.com/v1/tracks/0aPs3kmiqmt9QG7gWXdefA,audio_features,spotify:track:0aPs3kmiqmt9QG7gWXdefA,0.674
"['Zack Tabudlo', 'Gusto']","112,586","149,854,997",0.038,https://api.spotify.com/v1/audio-analysis/0uemlnPoeZOYIDaMFZ7lvi,zack tabudlo,0.608,260000.0,0.695,0uemlnPoeZOYIDaMFZ7lvi,0.0,10.0,0.0939,-5.307,0.0,63.0,gusto,0.0333,83.965,4.0,https://api.spotify.com/v1/tracks/0uemlnPoeZOYIDaMFZ7lvi,audio_features,spotify:track:0uemlnPoeZOYIDaMFZ7lvi,0.203
"['Hev Abi', 'Alam Mo Ba Girl']","167,882","149,509,338",0.298,https://api.spotify.com/v1/audio-analysis/57Z7lSnhwx82laEb6rdZPB,hev abi,0.693,223500.0,0.853,57Z7lSnhwx82laEb6rdZPB,0.0,5.0,0.153,-3.989,0.0,69.0,alam mo ba girl,0.422,155.961,4.0,https://api.spotify.com/v1/tracks/57Z7lSnhwx82laEb6rdZPB,audio_features,spotify:track:57Z7lSnhwx82laEb6rdZPB,0.603
"['NDX A.K.A.', 'Nemen']","248,263","149,358,538",0.51,https://api.spotify.com/v1/audio-analysis/3Q6DjwdB1gfLJMq1xkGov9,ndx a.k.a.,0.644,274880.0,0.762,3Q6DjwdB1gfLJMq1xkGov9,1.77e-06,6.0,0.176,-6.964,1.0,72.0,nemen,0.0321,148.004,4.0,https://api.spotify.com/v1/tracks/3Q6DjwdB1gfLJMq1xkGov9,audio_features,spotify:track:3Q6DjwdB1gfLJMq1xkGov9,0.529
"['Atif Aslam', 'Pehli Nazar Mein']","187,947","149,217,243",0.251,https://api.spotify.com/v1/audio-analysis/5llaVhaIoowKT3fqf2NfPO,atif aslam,0.488,312893.0,0.57,5llaVhaIoowKT3fqf2NfPO,0.0,9.0,0.107,-5.602,1.0,64.0,pehli nazar mein,0.0775,169.702,4.0,https://api.spotify.com/v1/tracks/5llaVhaIoowKT3fqf2NfPO,audio_features,spotify:track:5llaVhaIoowKT3fqf2NfPO,0.668
"['Grupo Frontera', 'LE VA DOLER']","113,436","149,214,610",0.0838,https://api.spotify.com/v1/audio-analysis/41sTEjHxztd0AwF7Dn0HJe,grupo frontera,0.601,153645.0,0.775,41sTEjHxztd0AwF7Dn0HJe,0.0,9.0,0.116,-4.244,1.0,67.0,le va doler,0.0421,147.854,4.0,https://api.spotify.com/v1/tracks/41sTEjHxztd0AwF7Dn0HJe,audio_features,spotify:track:41sTEjHxztd0AwF7Dn0HJe,0.66
"['glichery', 'Sea Of Problems']","108,021","148,614,525",0.00335,https://api.spotify.com/v1/audio-analysis/3VvcKToPY3diGRjERt8NvD,glichery,0.743,110625.0,0.684,3VvcKToPY3diGRjERt8NvD,0.945,7.0,0.0989,-10.807,0.0,68.0,sea of problems,0.033,127.996,4.0,https://api.spotify.com/v1/tracks/3VvcKToPY3diGRjERt8NvD,audio_features,spotify:track:3VvcKToPY3diGRjERt8NvD,0.867
"['Grupo Frontera', 'EN ALTAVOZ']","291,311","148,548,738",0.311,https://api.spotify.com/v1/audio-analysis/1EKZmfqveHKe78Isfk07w4,grupo frontera,0.686,166571.0,0.689,1EKZmfqveHKe78Isfk07w4,0.0,9.0,0.147,-4.46,1.0,74.0,en altavoz,0.0548,84.016,4.0,https://api.spotify.com/v1/tracks/1EKZmfqveHKe78Isfk07w4,audio_features,spotify:track:1EKZmfqveHKe78Isfk07w4,0.758
"['sapientdream', 'Past Lives']","302,599","148,431,724",0.918,https://api.spotify.com/v1/audio-analysis/3oELxRDbAzyvOodhd5FQzB,sapientdream,0.711,153103.0,0.343,3oELxRDbAzyvOodhd5FQzB,0.518,3.0,0.125,-10.772,1.0,74.0,past lives,0.0301,116.008,4.0,https://api.spotify.com/v1/tracks/3oELxRDbAzyvOodhd5FQzB,audio_features,spotify:track:3oELxRDbAzyvOodhd5FQzB,0.143
"['DEMI', 'homebdy']","145,249","148,213,874",0.0872,https://api.spotify.com/v1/audio-analysis/01iNOMVE89uKaurFTDZX2Y,demi,0.747,141762.0,0.441,01iNOMVE89uKaurFTDZX2Y,0.0,3.0,0.167,-6.946,0.0,68.0,homebdy,0.105,121.925,4.0,https://api.spotify.com/v1/tracks/01iNOMVE89uKaurFTDZX2Y,audio_features,spotify:track:01iNOMVE89uKaurFTDZX2Y,0.714
"['Bronco', 'Nunca Voy A Olvidarte']","167,785","148,053,340",0.505,https://api.spotify.com/v1/audio-analysis/0Lowb1wBPXduf06FTGRI46,bronco,0.729,140493.0,0.757,0Lowb1wBPXduf06FTGRI46,0.0,2.0,0.0433,-6.082,1.0,59.0,nunca voy a olvidarte,0.0894,91.149,4.0,https://api.spotify.com/v1/tracks/0Lowb1wBPXduf06FTGRI46,audio_features,spotify:track:0Lowb1wBPXduf06FTGRI46,0.924
"['Offset', 'SAY MY GRACE']","129,154","147,594,413",0.0648,https://api.spotify.com/v1/audio-analysis/2Gk6fi0dqt91NKvlzGsmm7,offset,0.772,173253.0,0.631,2Gk6fi0dqt91NKvlzGsmm7,0.0,10.0,0.129,-5.082,1.0,70.0,say my grace,0.0431,121.854,4.0,https://api.spotify.com/v1/tracks/2Gk6fi0dqt91NKvlzGsmm7,audio_features,spotify:track:2Gk6fi0dqt91NKvlzGsmm7,0.433
"['Old Dominion', 'Memory Lane']","167,757","146,995,049",0.0185,https://api.spotify.com/v1/audio-analysis/1nrgBXtczBXNSlqIezjwbR,old dominion,0.647,172480.0,0.774,1nrgBXtczBXNSlqIezjwbR,1.47e-05,6.0,0.0849,-5.136,1.0,70.0,memory lane,0.0362,118.968,4.0,https://api.spotify.com/v1/tracks/1nrgBXtczBXNSlqIezjwbR,audio_features,spotify:track:1nrgBXtczBXNSlqIezjwbR,0.376
"['Cleffy', 'Meet you at the Graveyard']","322,383","146,914,042",0.57,https://api.spotify.com/v1/audio-analysis/2vXSHAPCNpWZ7DNFDkEDMz,cleffy,0.602,172199.0,0.386,2vXSHAPCNpWZ7DNFDkEDMz,0.000421,8.0,0.0919,-12.465,1.0,75.0,meet you at the graveyard,0.0379,145.016,4.0,https://api.spotify.com/v1/tracks/2vXSHAPCNpWZ7DNFDkEDMz,audio_features,spotify:track:2vXSHAPCNpWZ7DNFDkEDMz,0.164
"['BLOK3', 'AFFETMEM']","146,804","146,768,024",0.586,https://api.spotify.com/v1/audio-analysis/3WCrBnWabeuTk2wr6UwaYV,blok3,0.646,182117.0,0.685,3WCrBnWabeuTk2wr6UwaYV,1.78e-06,3.0,0.105,-11.027,0.0,67.0,affetmem,0.0762,142.115,4.0,https://api.spotify.com/v1/tracks/3WCrBnWabeuTk2wr6UwaYV,audio_features,spotify:track:3WCrBnWabeuTk2wr6UwaYV,0.539
"['Chris Stapleton', ""Think I'm In Love With You""]","323,444","146,739,891",0.187,https://api.spotify.com/v1/audio-analysis/3Gn1zuHNLtGuGEOXwq0k7e,chris stapleton,0.671,222800.0,0.418,3Gn1zuHNLtGuGEOXwq0k7e,0.215,6.0,0.132,-14.124,0.0,75.0,think i'm in love with you,0.0371,91.866,4.0,https://api.spotify.com/v1/tracks/3Gn1zuHNLtGuGEOXwq0k7e,audio_features,spotify:track:3Gn1zuHNLtGuGEOXwq0k7e,0.607
"['TINI', 'La Loto']","25,100","146,001,911",0.0783,https://api.spotify.com/v1/audio-analysis/3AbNNvo2OmyeDMvRBgf9vk,tini,0.855,190667.0,0.83,3AbNNvo2OmyeDMvRBgf9vk,1.31e-06,1.0,0.08,-2.815,1.0,56.0,la loto,0.106,90.009,4.0,https://api.spotify.com/v1/tracks/3AbNNvo2OmyeDMvRBgf9vk,audio_features,spotify:track:3AbNNvo2OmyeDMvRBgf9vk,0.775
"[""Aliyah's Interlude"", 'IT GIRL']","143,153","145,505,494",0.00807,https://api.spotify.com/v1/audio-analysis/5a8z2vyIDKMh5qcRG6w9wu,aliyah's interlude,0.97,161760.0,0.707,5a8z2vyIDKMh5qcRG6w9wu,0.0,1.0,0.314,-5.497,1.0,70.0,it girl,0.259,124.974,4.0,https://api.spotify.com/v1/tracks/5a8z2vyIDKMh5qcRG6w9wu,audio_features,spotify:track:5a8z2vyIDKMh5qcRG6w9wu,0.408
"['Michelle Maciel', 'CCC']","94,512","145,392,860",0.118,https://api.spotify.com/v1/audio-analysis/1SlPNQ3vAF56AiHr6Ul6jM,michelle maciel,0.72,147877.0,0.906,1SlPNQ3vAF56AiHr6Ul6jM,0.0,7.0,0.362,-2.75,0.0,67.0,ccc,0.0644,147.972,3.0,https://api.spotify.com/v1/tracks/1SlPNQ3vAF56AiHr6Ul6jM,audio_features,spotify:track:1SlPNQ3vAF56AiHr6Ul6jM,0.962
